Date,crisis_prob,stress_prob,normal_prob,regime,re_residual
2021-04-04,0.6720966149907277,0.3279033847594395,2.4983165518320643e-10,crisis,0.31337781238093027
2021-04-11,0.2945350117920128,0.19330914786707107,0.5121558403409154,normal,0.17526800473312498
2021-04-18,0.12034883372185165,0.1601693608140456,0.7194818054641021,normal,0.11566272523332961
2021-04-25,0.15614372734623405,0.16104209476540915,0.6828141778883563,normal,0.10622387189111737
2021-05-02,0.3483274818461979,0.2215502936270548,0.43012222452674687,normal,0.17659897273424993
2021-05-09,0.5699869303170622,0.4300130696829374,2.1664764560103805e-31,crisis,0.442692012418307
2021-05-16,0.9299827366201251,0.07001726337987452,1.661378920177527e-265,crisis,-0.751770096473729
2021-05-23,0.44483985657954145,0.5550987789371448,6.136448331327768e-05,stress,0.03838627218779953
2021-05-30,0.0565917965510819,0.9434082034489176,1.3384366763088033e-94,stress,0.660306000284841
2021-06-06,0.10289110332775589,0.8971088966722435,2.2677147168442327e-58,stress,0.5450406091161346
2021-06-13,0.7944885855642418,0.20551141443575752,1.6330866206634537e-88,crisis,-0.3734995898253114
2021-06-20,0.9516252017533017,0.0483747982466977,0.0,crisis,-0.8624432354029258
2021-06-27,0.09951195002595348,0.900488049974046,2.5417851959890802e-81,stress,0.6227906021366596
2021-07-04,0.15759421342556967,0.8423710264418429,3.476013258686214e-05,stress,0.20107759990175594
2021-07-11,0.0052374823660007435,0.9947625176339988,0.0,stress,1.255717727831105
2021-07-18,0.12957054766897566,0.8704294302365385,2.209448539488752e-08,stress,0.2501747722545525
2021-07-25,0.06148420393564282,0.9385157960643566,2.2786563258504153e-59,stress,0.5471879627371086
2021-08-01,0.12946420588656005,0.8705357941134393,1.8935945513069745e-19,stress,0.3618835939073439
2021-08-08,0.3401434304208482,0.6598565458797718,2.369937919592227e-08,stress,0.2858040998155703
2021-08-15,0.3047860938073774,0.4970815623773954,0.19813234381522643,stress,0.1459767096796924
2021-08-22,0.9444632330309204,0.05553676696907898,0.0,crisis,-0.8696937378174706
2021-08-29,0.11487225774191111,0.8851277422580882,1.4978487311787585e-67,stress,0.5788629454126325
2021-09-05,0.16378054159922284,0.8362194482890676,1.0111708823663329e-08,stress,0.27648399058028367
2021-09-12,0.25315240645137604,0.7468475495019951,4.404662812558826e-08,stress,0.2761516302358702
2021-09-19,0.7836765079468664,0.21632349205313284,9.198597293250571e-84,crisis,-0.36043551530514656
2021-09-26,0.8365415302478746,0.16345846975212458,4.2667920494824655e-62,crisis,-0.2922899257462503
2021-10-03,0.9114890756566314,0.08851092434336771,3.9743939720063996e-178,crisis,-0.5909530002456084
2021-10-10,0.4978935569562968,0.5021064429490691,9.463321635225522e-11,stress,-0.027207261029892616
2021-10-17,0.04610454821286829,0.953895451787131,5.213240616190599e-194,stress,0.8935656255167028
2021-10-24,0.3071260796078991,0.6801376987641328,0.01273622162796728,stress,0.08597760439552186
2021-10-31,0.23455413594845517,0.6850331961066685,0.08041266794487557,stress,0.1562653753750604
2021-11-07,0.28972720857300127,0.7101998541831074,7.293724389054919e-05,stress,0.2470986972458288
2021-11-14,0.41477211447402107,0.5849350688692099,0.00029281665676805855,stress,0.04099247444680267
2021-11-21,0.5557823712267774,0.44421762877322163,4.648302519004497e-33,crisis,-0.17152678842142324
2021-11-28,0.26642578311510323,0.733574216884896,3.9913039930385396e-19,stress,0.3680796274048873
2021-12-05,0.7788266209543863,0.2211733790456129,1.391400695133523e-89,crisis,-0.3784917130546363
2021-12-12,0.4762554103359693,0.38569667525651363,0.13804791440751638,crisis,0.08582829921921006
2021-12-19,0.8849557652066231,0.115044234793376,1.5353186319855837e-154,crisis,-0.5415059955480153
2021-12-26,0.5282174328810401,0.4717825671183832,5.759852698575566e-13,crisis,-0.04959200557029085
2022-01-02,0.11812455744078668,0.8818754425592124,8.196690836286352e-62,stress,0.5598175107906711
2022-01-09,0.42961022332611615,0.5703897766738828,2.7337119234414125e-26,stress,-0.1326864727971549
2022-01-16,0.1616143168028786,0.8383856831971204,3.3630557306592425e-60,stress,0.5550361438972999
2022-01-23,0.9727545065080774,0.0272454934919216,0.0,crisis,-0.9503582442171534
2022-01-30,0.9551970597488131,0.044802940251185724,2.2731246001866805e-283,crisis,-0.7813385944822769
2022-02-06,0.29840390269720873,0.7015895884491978,6.508853592089571e-06,stress,0.25225687212323117
2022-02-13,0.17134125126970712,0.8286587487302917,9.74396488771176e-40,stress,0.47622694433664636
2022-02-20,0.2921290795648519,0.6407145658250795,0.06715635461006746,stress,0.11295448749766815
2022-02-27,0.5640503119641547,0.4359496880358381,5.9718662420801446e-15,crisis,-0.07058389162632359
2022-03-06,0.6458312467668683,0.3541687532331306,1.2516555210966147e-30,crisis,-0.1617113235511589
2022-03-13,0.5686656313534508,0.43133436864654806,5.880803933648265e-19,crisis,-0.09650661799761774
2022-03-20,0.2993085303282662,0.6688304846101765,0.03186098506155619,stress,0.10826059966685062
2022-03-27,0.08857295797809991,0.9114270420218988,1.9442742893391082e-86,stress,0.6395658306529818
2022-04-03,0.187600976021621,0.8123990239783778,1.105455236579912e-20,stress,0.3731142902084582
2022-04-10,0.8445875382580867,0.15541246174191203,3.6274731786531e-124,crisis,-0.4694069816173914
2022-04-17,0.8885134202923036,0.11148657970769507,1.947095160003557e-86,crisis,-0.3701184483718381
2022-04-24,0.9791928334388823,0.020807166561116548,0.0,crisis,-0.8805557060888299
2022-05-01,0.8367701972020769,0.16322980279792185,3.0464220186875183e-50,crisis,-0.24908560688830855
2022-05-08,0.8477290794824824,0.1522709205175163,5.5934786584982995e-80,crisis,-0.3503795541755942
2022-05-15,0.7518084505037326,0.24819154949626626,1.4154056318518622e-79,crisis,-0.3460659897948946
2022-05-22,0.07327599474187638,0.9267240052581224,1.3433748968882341e-103,stress,0.6864777563140574
2022-05-29,0.18825570376416817,0.8117442962358298,9.306507372203828e-16,stress,0.33900770212999637
2022-06-05,0.7185146567267233,0.2814853432732755,4.568088889617843e-56,crisis,-0.26843685807249823
2022-06-12,0.865830596860766,0.13416940313923295,2.0650300908329116e-81,crisis,-0.354880619374943
2022-06-19,0.9729640112302111,0.027035988769787776,3.6998448243356066e-308,crisis,-0.8213520735244083
2022-06-26,0.8270575179059346,0.17294248209406424,1.1821671999295397e-61,crisis,-0.290575920499197
2022-07-03,0.6570478807132352,0.3429521192867615,2.1879653503275323e-15,crisis,-0.07333843016752781
2022-07-10,0.6688698354053648,0.3311301645946342,1.9174393378950398e-17,crisis,-0.0875269913487702
2022-07-17,0.8426283941887434,0.1573716058112557,1.026027325126828e-161,crisis,-0.554636487781065
2022-07-24,0.08234243692326594,0.9176575630767332,5.287662922067377e-81,stress,0.620149567699473
2022-07-31,0.050601300849792766,0.9493986991502061,2.2876743492469974e-67,stress,0.573988970369261
2022-08-07,0.09552806613102102,0.9044719338689781,4.3062813712859345e-19,stress,0.3528472746896122
2022-08-14,0.03986536278739173,0.9601346372126073,1.2607033692938144e-175,stress,0.8545029420803729
2022-08-21,0.8671964011944057,0.13280359880559306,4.3459238543587155e-236,crisis,-0.698729975900563
2022-08-28,0.34737691787389197,0.6526230821261068,2.438522688758841e-19,stress,0.37111524251055517
2022-09-04,0.9309109608775659,0.06908903912243287,0.0,crisis,-0.8891885577203917
2022-09-11,0.049689999914241424,0.9503100000857573,1.3367075948041385e-268,stress,1.0279539249834204
2022-09-18,0.9576676588532825,0.042332341146716065,0.0,crisis,-0.8581731944051327
2022-09-25,0.9366676411717599,0.0633323588282388,9.748125545645051e-150,crisis,-0.5309260920331293
2022-10-02,0.8841213947748098,0.1158786052251891,2.360906756840996e-134,crisis,-0.4948362341971884
2022-10-09,0.41501410817696033,0.5849699503380981,1.5941484940628586e-05,stress,0.2551125457723472
2022-10-16,0.7670217708305089,0.23297822916949015,2.198505951330924e-125,crisis,-0.47150315857574576
2022-10-23,0.1650694624548624,0.8349305375451368,3.440132147527945e-45,stress,0.49750515919048494
2022-10-30,0.400988146471458,0.599011853528541,7.803118614223782e-24,stress,-0.1166716444017962
2022-11-06,0.05176289746433531,0.9482371025356637,2.8061242916071903e-96,stress,0.6645571500223953
2022-11-13,0.07758687870241977,0.9224131212975791,3.574250978933432e-92,stress,0.6533903277432622
2022-11-20,0.9201026571150782,0.07989734288492054,5.974727530494733e-278,crisis,-0.7712465617980279
2022-11-27,0.6372200214874199,0.362779978512579,1.7968318931020644e-26,crisis,-0.13903260516409577
2022-12-04,0.22733258332914785,0.7726674166708511,2.9602564789567226e-36,stress,0.45984025975850223
2022-12-11,0.8266841505762347,0.1733158494237643,7.346520037829584e-97,crisis,-0.39832886623492003
2022-12-18,0.9692883368868324,0.030711663113166678,1.0018083517525245e-271,crisis,-0.7629339122386716
2022-12-25,0.9304689548438898,0.0695310451561092,4.768186199668488e-175,crisis,-0.5849247181294043
2023-01-01,0.6100248648013075,0.38997513519869126,5.715368695644666e-28,crisis,-0.14393105818967972
2023-01-08,0.058269067003829084,0.94173093299617,2.346466205800012e-98,stress,0.6701879770197892
2023-01-15,0.04478720343381058,0.9552127965661883,9.038484349048616e-78,stress,0.6077098090560558
2023-01-22,0.11650902387134253,0.8834909761271997,1.4566993796936575e-12,stress,0.30466577887580015
2023-01-29,0.0800637559269315,0.9199362440730675,2.223003656503572e-68,stress,0.5810871320883084
2023-02-05,0.40728986601182726,0.5847011431497943,0.008008990838377824,stress,0.07713308769679741
2023-02-12,0.9135153048769189,0.08648469512308045,1.5675354405610802e-175,crisis,-0.5856365743079218
2023-02-19,0.9250767508936377,0.07492324910636171,1.2563909848118907e-150,crisis,-0.5327499880637493
2023-02-26,0.7838506948525054,0.21614930514749403,6.1119360590237135e-21,crisis,-0.11416906555850756
2023-03-05,0.3221505110700694,0.33359170679728156,0.34425778213264835,normal,0.16542082609276426
2023-03-12,0.9870223393018603,0.012977660698138882,0.0,crisis,-0.9785070654986363
2023-03-19,0.9261367730327752,0.07386322696722422,4.024023285930337e-170,crisis,-0.5746068979487944
2023-03-26,0.55745095721901,0.44254904278098933,6.340652854207529e-19,crisis,-0.08973219667850978
2023-04-02,0.042345817951314445,0.9576541820486848,6.40274175637689e-227,stress,0.9549902384348259
2023-04-09,0.7531395365886668,0.24686046341133244,1.0892185034610034e-153,crisis,-0.5351438051584756
2023-04-16,0.16049960754698572,0.8395003924530136,2.9786796364413906e-72,stress,0.5962017042676051
2023-04-23,0.7708424291029392,0.22915757089706018,2.4474527097715864e-113,crisis,-0.4414921469461697
2023-04-30,0.557247999650239,0.4427520003497605,1.3393733946822805e-17,crisis,-0.08532137059982178
2023-05-07,0.22883773872066107,0.7711127404620977,4.952081724048581e-05,stress,0.23270184604293523
2023-05-14,0.08080057376163878,0.9191994262383604,1.4713860914774707e-72,stress,0.5948578114496639
2023-05-21,0.42761884732321137,0.5717692125449028,0.0006119401318851242,stress,0.0527407317852747
2023-05-28,0.8845667468471191,0.11543325315288014,3.1210647590670405e-228,crisis,-0.6861298065484751
2023-06-04,0.228763194746146,0.7712368052538531,9.564519893754102e-17,stress,0.34992451536530156
2023-06-11,0.20546005266899325,0.7939076653215358,0.0006322820094700742,stress,0.214210550696699
2023-06-18,0.19222420102371002,0.8077757989762893,1.808725637601424e-30,stress,0.43018186826145327
2023-06-25,0.9737833487378964,0.026216651262102795,0.0,crisis,-0.8626768668143319
2023-07-02,0.20437017922974102,0.21803998744391165,0.5775898333263464,normal,0.11527377589392299
2023-07-09,0.24307658175779653,0.27208732426371396,0.48483609397848854,normal,0.11984430929862191
2023-07-16,0.5706957412302017,0.4293042587697973,6.022624312402051e-56,crisis,0.5451172828127069
2023-07-23,0.9394254612118514,0.06057453878814778,3.841047526819575e-221,crisis,-0.674442767063371
2023-07-30,0.8617823144631471,0.138217685536852,8.16484123571048e-75,crisis,-0.33451775809330425
2023-08-06,0.792326625027227,0.20767337497277213,1.295353224649307e-38,crisis,-0.20088023692019735
2023-08-13,0.8648927783655453,0.13510722163445368,1.0631311083472444e-71,crisis,-0.32461608170566486
2023-08-20,0.9874754400375936,0.012524559962405478,0.0,crisis,-1.0118031915973087
2023-08-27,0.8722605026506584,0.12773949734934065,7.862817837839527e-73,crisis,-0.32984548616384146
2023-09-03,0.31583417139872927,0.39448847323423475,0.28967735536703487,stress,0.16559140731579497
2023-09-10,0.7294549180452856,0.2705450819547133,3.9653190432949367e-44,crisis,-0.22501696959778208
2023-09-17,0.3482260366282844,0.6517739633717132,1.3960682232528906e-15,stress,0.3457193176463359
2023-09-24,0.9707116079563769,0.029288392043622317,0.0,crisis,-0.9524612222692298
2023-10-01,0.7911837741329579,0.20881622586704132,2.4232758639782963e-23,crisis,-0.12525562390331063
2023-10-08,0.9825427703397338,0.017457229660265323,6.924942001931245e-291,crisis,-0.7951710413038259
2023-10-15,0.2360971513696385,0.17132531634019277,0.5925775322901682,normal,0.14242457588702767
2023-10-22,0.9900307668341163,0.009969233165883041,0.0,crisis,-0.9985063205914744
2023-10-29,0.607592512572781,0.3851446995895468,0.007262787837671409,crisis,0.04779590492448328
2023-11-05,0.44160567425405883,0.429062807608992,0.12933151813694843,crisis,0.08810456874532373
2023-11-12,0.8828237859699143,0.11717621403008482,1.0912355164280369e-191,crisis,-0.6180330184832069
2023-11-19,0.2366879110423286,0.7633120889576706,1.4610322383429642e-31,stress,0.43745295273180773
2023-11-26,0.5596666179213197,0.44033338207867945,1.0694683584591685e-26,crisis,-0.1393865440214503
2023-12-03,0.5778825698447331,0.422117430155266,1.4647393894420506e-18,crisis,-0.09311110154214373
2023-12-10,0.5123645980372744,0.48763540196272476,2.085202271755838e-19,crisis,-0.09595749905288879
2023-12-17,0.18929365226691874,0.8107063477330798,8.488016269679181e-16,stress,0.3429896796732564
2023-12-24,0.22262636398936161,0.7723602694226016,0.005013366588035971,stress,0.19664093662654372
2023-12-31,0.28279555461200306,0.7172044442032313,1.1847649570207592e-09,stress,0.2949813157066167
2024-01-07,0.9583517253648259,0.0416482746351734,2.3495763839863843e-296,crisis,-0.8021538022653898
2024-01-14,0.9789667608939758,0.021033239106023414,2.4697816256783795e-289,crisis,-0.7917986673232181
2024-01-21,0.9921593311598671,0.007840668840132235,0.0,crisis,-1.084982195685206
2024-01-28,0.4585257094448876,0.272666922672062,0.2688073678830497,crisis,0.092171446631861
2024-02-04,0.9688586772014025,0.031141322798596625,2.958946662191852e-295,crisis,-0.8023850264471669
2024-02-11,0.29599824563873456,0.4370634734646969,0.2669382808965677,stress,0.1441653595714438
2024-02-18,0.4487183984913861,0.5512815964215637,5.087049307825845e-09,stress,0.298574714630954
2024-02-25,0.5968935278373713,0.40310647216262774,3.9035351069474016e-57,crisis,-0.26850991183268863
2024-03-03,0.029989408623636603,0.9700105913763624,1.5071591428215838e-299,stress,1.0777000943828305
2024-03-10,0.8224104887468137,0.17758951125318537,5.808538419251044e-150,crisis,-0.5278107223647159
2024-03-17,0.6589592979050511,0.34104064172814463,6.03668033317636e-08,crisis,-0.012153679086827662
2024-03-24,0.8940111817529688,0.10598881824703027,1.2800647387308662e-22,crisis,-0.12464071640986943
2024-03-31,0.2942966007145721,0.048206129822643856,0.6574972694627832,normal,0.09003794937154933
2024-04-07,0.054223999434874645,0.040643943548475996,0.9051320570166486,normal,0.1431746726135405
2024-04-14,0.08235847264479765,0.03755763818187862,0.8800838891733227,normal,0.14760091335358064
2024-04-21,0.9894384357470095,0.0105615642529896,7.172553125843621e-208,crisis,-0.6515869944318347
2024-04-28,0.3533367405710821,0.5772191251903146,0.06944413423860206,stress,0.12397292836707167
2024-05-05,0.1170038747852365,0.8829961252147625,3.607446106525518e-97,stress,0.6706273789293505
2024-05-12,0.10773704948596463,0.8922629505140343,1.0532135426467033e-27,stress,0.41147487708808256
2024-05-19,0.2458659972157014,0.7541340026833254,1.0097212189415759e-10,stress,0.3006087939526428
2024-05-26,0.9259246020472636,0.07407539795273545,1.4258167023372883e-228,crisis,-0.6873371066508092
2024-06-02,0.8734470281410099,0.1265529718589891,8.172673370567224e-67,crisis,-0.3087217730020355
2024-06-09,0.9643101791456955,0.035689820854303694,5.1710254840660536e-225,crisis,-0.6819690688819657
2024-06-16,0.9898164344349148,0.010183565565084426,0.0,crisis,-1.0096978567843273
2024-06-23,0.9227885887893215,0.07721141121067782,1.721136909095513e-140,crisis,-0.5097930889776403
2024-06-30,0.7373621386507307,0.2626378613492684,5.821456650336392e-56,crisis,-0.26844363855188913
2024-07-07,0.22811218938811917,0.7718878106118605,1.9737586008172787e-14,stress,0.33327709295316604
2024-07-14,0.2566496339242055,0.7433503660585337,1.726016101893085e-11,stress,0.30994223820111655
2024-07-21,0.8699981362711057,0.13000186372889366,5.630333709895375e-140,crisis,-0.5074577482924058
2024-07-28,0.9004519518771078,0.09954804812289136,1.866084972446975e-97,crisis,-0.4015927857011624
2024-08-04,0.9634294254834784,0.036570574516520724,1.654230770063911e-278,crisis,-0.7739343301790774
2024-08-11,0.6736325619554131,0.326367438044586,2.089358560802646e-24,crisis,-0.12910361810762772
2024-08-18,0.3954665896461992,0.6033287022628159,0.0012047080909841116,stress,0.055212439074056895
2024-08-25,0.14751141106038673,0.8524885889396123,2.2807262997142634e-39,stress,0.4721364162035481
2024-09-01,0.49915809252075993,0.5008399332208323,1.9742584069713774e-06,stress,0.012330234887962602
2024-09-08,0.9719328053933418,0.02806719460665729,0.0,crisis,-1.0877374034585974
2024-09-15,0.13074216057601298,0.869257839423986,7.672561168329274e-59,stress,0.5489389000417404
2024-09-22,0.17804491561786567,0.8214748558444179,0.00048022853771537095,stress,0.17102818759990493
2024-09-29,0.005611293304938351,0.9943887066950606,0.0,stress,1.3883806864375963
2024-10-06,0.20977660571336426,0.7886322262487347,0.0015911680379000234,stress,0.13881501884700037
2024-10-13,0.20891112751591684,0.7910888724840821,2.1686900770881096e-17,stress,0.35417031992709724
2024-10-20,0.7414365095775922,0.258563490422407,2.3704716126053438e-82,crisis,-0.35702432484157554
2024-10-27,0.27989253516242873,0.5262699160811994,0.19383754875637096,stress,0.1551604539408054
2024-11-03,0.41193310436591835,0.5827748546977449,0.005292040936335995,stress,0.22537183637945427
2024-11-10,0.5362095156682607,0.4637799734847101,1.0510847028449736e-05,crisis,0.01570246841196128
2024-11-17,0.8619518429733519,0.13804815702664736,1.467482036746112e-144,crisis,-0.5183022338162455
2024-11-24,0.5866179026180801,0.41336883366431065,1.326371760846916e-05,crisis,0.015269989890367697
2024-12-01,0.6388371646783364,0.36116283531945426,2.208729475979351e-12,crisis,-0.05053332473971208
2024-12-08,0.9066318625637512,0.09336813743624808,7.953151991302367e-147,crisis,-0.5239901640145638
2024-12-15,0.8767087218523457,0.12329127814765338,7.084849266842871e-73,crisis,-0.3285406420346483
2024-12-22,0.9504244504466688,0.04957554955333057,6.453947369537873e-278,crisis,-0.772536091632225
2024-12-29,0.3764062260774409,0.6234601882902022,0.00013358563235597797,stress,0.2406751581766085
2025-01-05,0.48055776067560807,0.5194422393243912,5.244002941910266e-22,stress,-0.11123537180528648
2025-01-12,0.1996588067439085,0.8003403681744643,8.250816262930269e-07,stress,0.2543411162837202
2025-01-19,0.0582587734344304,0.9417412265655689,1.6547003781118952e-136,stress,0.7691715881400794
2025-01-26,0.8029925325065366,0.19700746749346285,2.993627798214156e-115,crisis,-0.44565078522478174
2025-02-02,0.7987722842288469,0.20122771577115228,3.324894515190907e-88,crisis,-0.3739578859619838
2025-02-09,0.350506265980203,0.64936890337679,0.00012483064300642464,stress,0.24023533985573214
2025-02-16,0.4901122141334221,0.5098877773918716,8.47470586432307e-09,stress,-0.01560481378356351
2025-02-23,0.6179895678385283,0.38201043216135105,1.2035677419502537e-13,crisis,-0.05970290243061747
2025-03-02,0.8771013424709686,0.122898657529031,3.3428092055173135e-208,crisis,-0.6483822945772922
2025-03-09,0.07571000557317183,0.9242899944268278,7.59680513079436e-112,stress,0.7085641119306572
2025-03-16,0.20752738813171906,0.7924724384607313,1.7340754909732776e-07,stress,0.2644243366813
2025-03-23,0.5491029277978279,0.45089707220168673,4.849934463390025e-13,crisis,-0.05211913275736564
2025-03-30,0.8791994223355042,0.12080057766449531,1.201668188443395e-106,crisis,-0.42599860768162123
2025-04-06,0.9986947382539924,0.0013052617460070676,0.0,crisis,-1.6829379382851861
2025-04-13,0.4131548346523706,0.4874168757114172,0.09942828963621196,stress,0.09352832679422861
2025-04-20,0.3308728624373014,0.6679487890603525,0.0011783485023458252,stress,0.2296758278453287
2025-04-27,0.3220882667796907,0.6778451216725415,6.661154776758039e-05,stress,0.2422449977435969
2025-05-04,0.8355481577950299,0.16445139057263533,4.5163233437571583e-07,crisis,-0.008356575536486477
2025-05-11,0.15234476090207402,0.14043348161661245,0.7072217574813133,normal,0.15416472724822636
2025-05-18,0.13505363932156553,0.11808874170566068,0.746857618972774,normal,0.12132133817587654
2025-05-25,0.9775266107301402,0.02247338926986004,3.8633712231250765e-188,crisis,-0.613139902389385
2025-06-01,0.7507763989992213,0.24922360100077887,4.2420273734717115e-68,crisis,-0.3088165278947039
2025-06-08,0.05042969286320748,0.9495703071367929,1.8356475354303645e-152,stress,0.8055506925406399
2025-06-15,0.21380314827566027,0.7861949110390734,1.9406852666388374e-06,stress,0.2496421230762705
2025-06-22,0.5655821190327661,0.4344178809672342,1.0519124600475645e-62,crisis,-0.28833310908768117
2025-06-29,0.05315728160737534,0.9468427183926249,6.672579886649876e-128,stress,0.7483895543810106
2025-07-06,0.21242346878682333,0.7874975074183056,7.902379487141487e-05,stress,0.08564206512714698
2025-07-13,0.005014409509564853,0.9949855904904354,0.0,stress,1.2434680055486211
2025-07-20,0.017690177654035834,0.9823098223459644,5.327816243182775e-161,stress,0.8180157397367704
2025-07-27,0.04221385507640748,0.9577861449235928,4.2371528772650235e-160,stress,0.8201400183466602
2025-08-03,0.9388449560577484,0.06115504394225188,0.0,crisis,-0.9841085670903512
2025-08-10,0.04196337506329319,0.9580366249367069,1.2147676418485215e-168,stress,0.8395734313443304
2025-08-17,0.06078262411887727,0.9392173758811229,1.8279831972027838e-63,stress,0.5610435682919633
2025-08-24,0.2579625162342941,0.7420116402028779,2.5843562828121765e-05,stress,0.046692272958771854
2025-08-31,0.09237108216733375,0.9076289178326666,3.913695815946806e-79,stress,0.6162424181257717
2025-09-07,0.6492553179013326,0.35074468209866777,2.104432893619925e-51,crisis,-0.24936372075928065
2025-09-14,0.6956938153182769,0.30430618468172344,9.293426998853385e-65,crisis,-0.2989643499869143
2025-09-21,0.1961426294492137,0.8038573705441736,6.61334143547971e-12,stress,0.30539125007948253
2025-09-28,0.031372911941852884,0.9686270880581476,6.103936047437595e-120,stress,0.7253999171745379
2025-10-05,0.027765268105605676,0.9722347318943947,6.604158313503468e-159,stress,0.8172508230027693
2025-10-12,0.3730519578699947,0.6269090691539049,3.897297610102364e-05,stress,0.039839660814880905
2025-10-19,0.5495115997432154,0.4259837490150429,0.024504651241742066,crisis,0.05850555538577038
2025-10-26,0.27948438245933227,0.4028751686512444,0.3176404488894236,stress,0.12459734850806066
2025-11-02,0.830941731290912,0.1690582687090884,3.431709100118793e-53,crisis,-0.26209534302344534
2025-11-09,0.8835438720711221,0.11645612792887841,4.4760505294400405e-178,crisis,-0.5896778376792777
2025-11-16,0.13408630183977732,0.8659136981602231,2.622338007043818e-75,stress,0.6054411869050136
2025-11-23,0.45313234714489403,0.5468676528551065,5.243916321429003e-32,stress,-0.16260905086571298
2025-11-30,0.1342203290862748,0.8657796709137257,2.921649116097056e-58,stress,0.5475241307065868
2025-12-07,0.6206577982084479,0.37934220179155265,2.0471317910602757e-56,crisis,-0.2694493661671057
2025-12-14,0.30557947171789157,0.6217716435130626,0.0726488847690464,stress,0.17977069026998665
2025-12-21,0.40869050638266,0.5913094922128598,1.4044807634298368e-09,stress,-0.01954785150142957
2025-12-28,0.0708213571481331,0.9291786428518674,8.703141054131126e-89,stress,0.644741728438399
2026-01-04,0.2833512487116419,0.7166487511481875,1.4017111685293746e-10,stress,-0.010211238392629496
2026-01-11,0.012574120289849455,0.9874258797101512,2.011053656098891e-267,stress,1.0230768025569197
2026-01-18,0.056173630949705684,0.9438263690502948,1.6304758514824022e-47,stress,0.4959407314030143
2026-01-25,0.044063687983560064,0.9559363120164405,9.513709672038197e-164,stress,0.8291197860082494
2026-02-01,0.9686323510789866,0.0313676489210141,0.0,crisis,-1.02475475367781
2026-02-08,0.6830883955996023,0.31691160440039823,4.874130451161344e-29,crisis,-0.15394635158933384
2026-02-15,0.325521806325601,0.6660561573555899,0.008422036318809894,stress,0.20618502291826477
2026-02-22,0.37385714861982194,0.6261428513788831,1.2956499148162862e-12,stress,-0.039147775686743935
2026-03-01,0.02640963541651422,0.9735903645834862,7.236682383058395e-289,stress,1.060381016513379
2026-03-08,0.8441166389698593,0.15588336103014108,3.3010682690375253e-146,crisis,-0.5194152834599918
2026-03-15,0.8294154197053232,0.17058458029467727,6.4598358124759886e-49,crisis,-0.24386970341881412
2026-03-22,0.9557111753156831,0.04428882468431694,0.0,crisis,-0.8668284428213913
2026-03-29,0.14616747841112324,0.8538325215888768,5.850467172362402e-60,stress,0.5537101628717892
2026-04-05,0.320662563896506,0.6793209556697931,1.6480433700848558e-05,stress,0.031585433714848996
2026-04-12,0.2431206710995259,0.7568780988560115,1.2300444625188888e-06,stress,0.26262029467936726
